Date,AAPL,JNJ,JPM,XOM,AMZN,KO,NVDA,PG,Mkt-RF,SMB,HML,RMW,CMA,RF,Mom
2018-01-10,40.77914047241211,115.14395141601562,88.63983917236328,59.30381393432617,62.71649932861328,35.90579605102539,5.530045509338379,72.6803970336914,-0.07,0.13,0.57,-0.37,-0.02,0.01,-0.23
2018-01-11,41.01077651977539,115.79978942871094,89.11419677734375,59.889404296875,63.83399963378906,35.882415771484375,5.539933204650879,72.42330932617188,0.86,1.13,0.3,-0.22,0.48,0.01,-0.33
2018-01-12,41.43426513671875,116.57553100585938,90.58551025390625,60.295875549316406,65.26000213623047,35.96815490722656,5.512739658355713,71.9894790649414,0.66,-0.32,0.16,-0.1,0.13,0.01,0.01
2018-01-16,41.22369384765625,117.45531463623047,90.2638931274414,59.916988372802734,65.24299621582031,36.264312744140625,5.441782474517822,72.47953033447266,-0.49,-1.0,0.01,0.49,-0.35,0.01,-0.16
2018-01-17,41.90454864501953,117.55126953125,90.84278869628906,60.62657928466797,64.75,36.4903450012207,5.555755615234375,73.266845703125,0.95,-0.05,-0.09,-0.08,-0.04,0.01,1.0
2018-01-18,41.94198226928711,117.50331115722656,91.05985260009766,60.2338752746582,64.66600036621094,36.53709030151367,5.54883337020874,72.99971771240234,-0.18,-0.44,-0.25,0.31,-0.3,0.01,0.41
2018-01-19,41.75481414794922,117.85521697998047,90.85887145996094,60.040992736816406,64.72899627685547,36.75531768798828,5.689013481140137,73.72016143798828,0.57,0.93,-0.05,0.09,0.12,0.01,0.55
2018-01-22,41.413211822509766,118.47904968261719,91.92012786865234,60.79880142211914,66.3655014038086,36.926780700683594,5.77752161026001,74.38392639160156,0.77,-0.35,-0.16,-0.58,0.19,0.01,-0.28
2018-01-23,41.42256546020508,113.43243408203125,91.82365417480469,60.8332633972168,68.12699890136719,36.98133850097656,5.9065752029418945,72.0849838256836,0.22,0.07,-0.36,-0.4,-0.28,0.01,0.05
2018-01-24,40.762752532958984,113.62440490722656,92.99746704101562,60.9916877746582,67.87550354003906,37.27750015258789,5.82968807220459,71.4859619140625,-0.13,-0.75,0.44,0.02,0.13,0.01,-0.18
2018-01-25,40.03510284423828,115.48786163330078,93.0215835571289,60.8814697265625,68.89749908447266,37.28529739379883,5.843286037445068,71.5102310180664,0.07,0.1,-0.54,0.19,-0.18,0.01,0.61
2018-01-26,40.128692626953125,116.23165893554688,93.52008056640625,61.31550979614258,70.10250091552734,37.82305908203125,6.015851020812988,71.0164566040039,1.11,-0.61,-0.51,0.29,-0.18,0.01,0.6
2018-01-29,39.298095703125,114.91202545166016,93.42356872558594,60.633460998535156,70.88400268554688,37.176185607910156,6.10287618637085,70.31219482421875,-0.62,-0.03,-0.28,0.15,-0.31,0.01,-0.13
2018-01-30,39.06645584106445,113.91230010986328,92.54724884033203,59.78606033325195,71.89099884033203,36.950157165527344,6.00076961517334,70.3850326538086,-1.06,0.13,-0.21,0.41,-0.36,0.01,0.31
2018-01-31,39.17408752441406,110.521240234375,92.99746704101562,60.14429473876953,72.54450225830078,37.09044647216797,6.0769171714782715,69.8912582397461,-0.07,-0.67,0.11,0.09,-0.06,0.01,0.27
2018-02-01,39.255977630615234,111.98482513427734,93.96227264404297,61.36371994018555,69.5,36.98133850097656,5.945885181427002,69.49462127685547,0.03,0.12,0.53,-0.55,-0.01,0.01,-0.18
2018-02-02,37.552650451660156,110.11336517333984,91.87992858886719,58.2359504699707,71.49749755859375,36.42018508911133,5.773318290710449,68.1994400024414,-2.13,0.01,-0.29,0.72,-0.42,0.01,0.14
2018-02-05,36.61442947387695,104.28299713134766,87.47406005859375,54.922157287597656,69.5,34.98613739013672,5.283308982849121,65.61714172363281,-4.03,0.66,-0.59,0.19,-0.14,0.01,-0.23
2018-02-06,38.144596099853516,105.43468475341797,90.13525390625,53.97830581665039,72.14199829101562,34.81467819213867,5.577017307281494,66.68569946289062,1.67,-0.48,-0.19,0.03,-0.15,0.01,0.78
2018-02-07,37.328033447265625,105.10675048828125,90.74629211425781,53.006900787353516,70.83899688720703,34.72895050048828,5.656624794006348,66.2485580444336,-0.38,0.59,0.21,0.32,0.3,0.01,0.15
2018-02-08,36.30089569091797,101.05989074707031,86.7343978881836,52.40754318237305,67.5250015258789,33.591060638427734,5.377748966217041,64.93719482421875,-3.67,0.8,0.52,0.41,0.04,0.01,-1.13
2018-02-09,36.744903564453125,103.59516906738281,88.47102355957031,52.741615295410156,66.9800033569336,33.614437103271484,5.737717628479004,64.69432067871094,1.37,-0.54,0.15,0.17,-0.44,0.01,0.58
2018-02-12,38.22494125366211,104.18701934814453,89.83779907226562,53.18702697753906,69.3115005493164,34.26911163330078,5.637589454650879,65.83572387695312,1.36,-0.46,-0.3,-0.24,-0.18,0.01,0.54
2018-02-13,38.607872009277344,103.93907928466797,90.39254760742188,53.103511810302734,70.72550201416016,34.440574645996094,5.751315116882324,65.97334289550781,0.31,0.11,-0.24,0.19,-0.04,0.01,0.61
2018-02-14,39.31971740722656,103.70713806152344,92.48291015625,53.214874267578125,72.55249786376953,34.37042999267578,5.968630313873291,65.30955505371094,1.52,0.29,0.48,-0.68,-0.09,0.01,0.22
2018-02-15,40.63999938964844,104.95479583740234,92.86884307861328,53.040889739990234,73.08799743652344,34.900413513183594,6.094222545623779,66.70997619628906,1.22,-0.17,-0.63,0.21,-0.33,0.01,0.28
2018-02-16,40.50843048095703,106.49036407470703,92.20153045654297,53.270545959472656,72.43450164794922,35.05628204345703,6.02846097946167,66.86376953125,0.03,0.36,0.15,0.04,0.08,0.01,-0.16
2018-02-20,40.37218475341797,104.66688537597656,92.22565460205078,52.72072219848633,73.4175033569336,34.28469467163086,6.158008575439453,65.84381103515625,-0.62,-0.3,-0.24,-0.27,-0.53,0.01,0.3
2018-02-21,40.18894577026367,103.89908599853516,92.61156463623047,52.12217712402344,74.14600372314453,33.77811050415039,5.970855236053467,64.95337677001953,-0.44,0.82,0.23,0.1,-0.28,0.01,0.78
2018-02-22,40.52487564086914,103.89908599853516,92.44273376464844,52.79728317260742,74.26699829101562,33.918399810791016,5.99039888381958,65.43904876708984,0.01,-0.05,-0.41,0.1,0.48,0.01,0.2
2018-02-23,41.22966766357422,105.58662414550781,94.31603240966797,53.95956802368164,75.0,34.32367706298828,6.0839104652404785,65.60907745361328,1.54,-0.37,-0.14,-0.17,-0.14,0.01,0.05
2018-02-26,42.044857025146484,106.3030014038086,95.48983764648438,54.871307373046875,76.09750366210938,34.31586456298828,6.099989891052246,66.07856750488281,1.12,-0.47,-0.06,-0.18,-0.25,0.01,0.1
2018-02-27,41.90860366821289,105.98104858398438,94.35621643066406,53.93870544433594,75.5989990234375,33.996337890625,6.087125301361084,65.19623565673828,-1.25,-0.19,0.03,-0.1,-0.09,0.01,0.27
2018-02-28,41.845176696777344,104.54024505615234,92.86079406738281,52.71376419067383,75.62249755859375,33.684593200683594,5.986688613891602,63.561065673828125,-1.11,-0.43,-0.31,0.21,-0.27,0.01,0.53
2018-03-01,41.112186431884766,102.44750213623047,91.19652557373047,52.337928771972656,74.67250061035156,33.84825134277344,5.744499206542969,63.70676803588867,-1.19,0.95,-0.03,-0.25,0.04,0.01,-0.85
2018-03-02,41.3964729309082,103.68705749511719,91.10810089111328,52.58155059814453,75.01249694824219,34.074275970458984,5.851616859436035,64.35435485839844,0.7,1.11,-0.48,-0.45,-0.39,0.01,-0.18
2018-03-05,41.539772033691406,104.4677963256836,92.50703430175781,53.0826416015625,76.18049621582031,34.20676040649414,5.8296003341674805,64.99384307861328,1.07,-0.41,0.22,-0.56,0.07,0.01,-0.4
2018-03-06,41.504520416259766,103.2041244506836,92.58745574951172,53.01999282836914,76.88200378417969,34.23794174194336,5.9906463623046875,64.7752914428711,0.36,0.69,0.13,0.21,-0.06,0.01,0.38
2018-03-07,41.11925506591797,103.8641128540039,92.24172973632812,51.68370056152344,77.25,34.15220642089844,5.982729911804199,64.07913970947266,0.05,0.76,-0.44,-0.07,-0.41,0.01,0.8
2018-03-08,41.567955017089844,106.29491424560547,92.24974060058594,51.586273193359375,77.59300231933594,34.643211364746094,5.966403007507324,64.73482513427734,0.37,-0.58,-0.35,0.03,-0.17,0.01,-0.12
2018-03-09,42.28213119506836,107.69547271728516,94.90292358398438,51.89250183105469,78.94450378417969,34.931583404541016,6.069067001342773,64.99384307861328,1.71,-0.18,0.27,-0.24,-0.03,0.01,0.63
2018-03-12,42.69091033935547,106.75371551513672,94.59742736816406,52.365760803222656,79.91950225830078,34.70556640625,6.178657054901123,64.64578247070312,-0.09,0.44,-0.08,-0.31,-0.24,0.01,-0.52
2018-03-13,42.27979278564453,108.1381607055664,93.46379852294922,51.871639251708984,79.40899658203125,34.73674774169922,6.127943992614746,64.53246307373047,-0.67,0.09,0.03,0.46,0.05,0.01,-0.06
2018-03-14,41.92035675048828,106.50421905517578,92.41858673095703,51.224361419677734,79.55000305175781,34.422237396240234,6.1534247398376465,63.94961166381836,-0.53,0.14,-0.57,-0.13,-0.43,0.01,0.34
2018-03-15,41.96967697143555,107.0998306274414,92.6517333984375,51.79505920410156,79.11599731445312,34.335750579833984,6.16826868057251,63.6824836730957,-0.17,-0.39,0.31,0.12,-0.13,0.01,0.26
2018-03-16,41.821678161621094,107.59884643554688,92.81255340576172,52.282257080078125,78.58399963378906,34.17063903808594,6.196469306945801,63.92532730102539,0.25,0.47,0.17,0.07,0.32,0.01,-0.41
2018-03-19,41.182682037353516,104.83003997802734,92.08092498779297,51.607154846191406,77.24649810791016,34.01338195800781,5.961950778961182,63.674400329589844,-1.37,0.42,0.41,0.3,0.1,0.01,0.45
2018-03-20,41.16858673095703,105.61077880859375,92.16934204101562,51.49580001831055,79.32550048828125,33.93476104736328,6.1742048263549805,63.39106369018555,0.14,-0.12,-0.36,-0.04,-0.12,0.01,1.39
2018-03-21,40.23591613769531,105.59468078613281,92.24974060058594,52.226585388183594,79.09300231933594,33.8089599609375,6.148972511291504,62.3630256652832,-0.07,0.69,0.44,-1.12,0.82,0.01,-0.31
2018-03-22,39.66740036010742,102.52799224853516,88.39864349365234,51.15476989746094,77.24600219726562,33.62025451660156,5.982977390289307,61.8530387878418,-2.54,0.4,-0.49,0.22,0.04,0.01,-0.94
2018-03-23,38.74884033203125,100.69283294677734,86.03490447998047,50.73020935058594,74.77799987792969,33.282169342041016,5.763299942016602,61.448299407958984,-2.1,0.1,-0.23,0.09,0.75,0.01,-0.33
2018-03-26,40.58831024169922,102.53605651855469,88.68807983398438,51.50273895263672,77.79299926757812,33.565216064453125,6.048038005828857,61.8530387878418,2.67,-0.63,0.03,-0.02,-0.6,0.01,1.28
2018-03-27,39.54758071899414,102.39117431640625,86.96756744384766,51.29395294189453,74.85250091552734,33.72246551513672,5.578999996185303,62.97013473510742,-1.87,-0.22,0.37,0.81,0.55,0.01,-1.82
2018-03-28,39.11062240600586,102.58434295654297,86.83086395263672,50.674537658691406,71.57099914550781,34.06056594848633,5.475841522216797,63.820091247558594,-0.35,0.19,0.64,0.77,0.05,0.01,-1.2
2018-03-29,39.41603088378906,103.14777374267578,88.41473388671875,51.92731857299805,72.36699676513672,34.14704895019531,5.729161262512207,64.17626953125,1.41,-0.31,-0.22,-0.36,-0.15,0.01,0.55
2018-04-02,39.15761184692383,100.2581787109375,86.71027374267578,50.95988464355469,68.59950256347656,33.54949188232422,5.468418598175049,62.65444564819336,-2.3,-0.07,0.38,0.14,-0.1,0.01,-0.17
